,City ID,City,Country,Lat,Long,Date,Temp Max,Humidity,Cloudiness,Wind Speed
312,4944903,Nantucket,US,41.28,-70.1,11/24/20,35.6,64,1,3.6
313,777019,Vardø,NO,70.37,31.11,11/24/20,35.47400000000001,84,100,7.29
314,2070998,Geraldton,AU,-28.77,114.6,11/24/20,77.0,57,5,8.7
315,2033413,Cuiluan,CN,47.72,128.65,11/24/20,25.052000000000078,90,100,1.31
316,5969025,Haines Junction,CA,60.75,-137.51,11/24/20,-2.199999999999946,84,0,0.77
317,2937959,Bone,DE,51.97,12.14,11/24/20,37.004000000000055,95,44,0.89
318,1806408,Yangjiang,CN,21.85,111.97,11/24/20,80.99600000000005,53,37,4.72
319,5110365,Broome,US,42.25,-75.83,11/24/20,33.008,80,90,2.6
320,4132093,Springdale,US,36.19,-94.13,11/24/20,57.992,100,90,3.6
321,3728097,Les Cayes,HT,18.2,-73.75,11/24/20,76.13600000000007,80,9,4.45
322,1788852,Xining,CN,36.62,101.77,11/24/20,27.032000000000018,87,54,0.37
323,1106677,Bambous Virieux,MU,-20.34,57.76,11/24/20,78.99800000000002,83,75,5.1
324,2357043,Ouahigouya,BF,13.58,-2.42,11/24/20,67.22600000000008,22,0,4.93
325,5746545,Portland,US,45.52,-122.68,11/24/20,46.4,87,90,2.1
326,2171722,Charters Towers,AU,-20.1,146.27,11/24/20,93.32600000000009,27,100,2.27
327,1529626,Baijiantan,CN,45.63,85.18,11/24/20,27.662000000000056,76,2,2.53
328,5563839,Fortuna,US,40.6,-124.16,11/24/20,51.008,86,81,1.79
329,1503037,Kodinsk,RU,58.69,99.18,11/24/20,12.722000000000037,93,100,0.88
330,2460954,Araouane,ML,18.9,-3.53,11/24/20,59.59400000000007,32,4,5.31
331,1804153,Leshan,CN,29.56,103.76,11/24/20,58.31600000000001,47,48,0.57
332,610864,Khani,GE,41.96,42.96,11/24/20,39.2,93,90,2.6
333,2092164,Lorengau,PG,-2.02,147.27,11/24/20,86.99000000000002,60,23,2.25
334,1028434,Quelimane,MZ,-17.88,36.89,11/24/20,84.14600000000004,55,72,3.06
335,3974771,Praxédis Guerrero,MX,31.37,-106.02,11/24/20,59.0,20,5,3.6
336,333795,Jijiga,ET,9.35,42.8,11/24/20,61.88000000000004,80,100,3.78
337,2344082,Ikorodu,NG,6.62,3.5,11/24/20,79.21400000000003,85,48,1.97
338,2447416,Ayorou,NE,14.73,0.92,11/24/20,69.44000000000003,22,0,4.47
339,3932145,Pisco,PE,-13.7,-76.22,11/24/20,64.00400000000005,88,0,7.7
340,3354071,Oranjemund,NA,-28.55,16.43,11/24/20,59.288000000000046,77,0,4.85
341,1863997,Fukuechō,JP,32.69,128.84,11/24/20,60.8,51,20,6.2
342,1489853,Tazovsky,RU,67.47,78.7,11/24/20,12.991999999999997,96,100,4.79
343,3576994,Cockburn Town,TC,21.46,-71.14,11/24/20,79.61000000000008,76,9,10.54
344,485660,Tsimmerbude,RU,54.67,20.13,11/24/20,46.004000000000055,100,90,5.0
345,2522952,Terrasini,IT,38.15,13.08,11/24/20,57.00200000000008,87,20,2.1
346,3428068,San Vicente,AR,-26.62,-54.13,11/24/20,68.84600000000005,51,0,1.49
347,1526038,Atbasar,KZ,51.8,68.33,11/24/20,7.268000000000086,95,25,3.6
348,2120048,Ust-Nera,RU,64.57,143.2,11/24/20,-14.817999999999984,79,100,1.38
349,2127202,Anadyr,RU,64.75,177.48,11/24/20,26.6,92,90,11.0
350,1863495,Gushikawa,JP,26.35,127.87,11/24/20,78.8,54,20,6.2
351,203717,Yangambi,CD,0.81,24.43,11/24/20,67.19000000000003,99,100,1.25
352,738803,Terme,TR,41.21,36.97,11/24/20,50.0,87,90,2.1
353,3165072,Tavagnacco,IT,46.13,13.21,11/24/20,39.00200000000008,77,0,1.65
354,1261848,Narasaraopet,IN,16.25,80.07,11/24/20,76.02800000000006,67,100,4.98
355,300791,Simav,TR,39.09,28.98,11/24/20,36.21200000000006,83,100,3.63
356,3356832,Henties Bay,NA,-22.12,14.28,11/24/20,55.99400000000007,89,7,0.89
357,2191562,Dunedin,NZ,-45.87,170.5,11/24/20,57.00200000000008,79,9,16.54
358,2126199,Cherskiy,RU,68.75,161.3,11/24/20,-0.5979999999999706,92,100,0.53
359,359792,Aswān,EG,24.09,32.91,11/24/20,57.56000000000008,38,0,2.03
360,3074398,Javorník,CZ,50.39,17.0,11/24/20,35.99600000000005,88,0,0.45
361,3466980,Caravelas,BR,-17.71,-39.25,11/24/20,72.37400000000001,91,25,2.24
362,5261852,Marinette,US,45.1,-87.63,11/24/20,37.4,93,90,3.6
363,2142316,Yeppoon,AU,-23.13,150.73,11/24/20,89.6,40,0,4.6
364,233093,Kaabong,UG,3.48,34.15,11/24/20,67.60400000000006,63,73,2.63
365,3414079,Olafsvik,IS,64.89,-23.71,11/24/20,33.314000000000036,87,64,1.87
366,3374210,São Filipe,CV,14.9,-24.5,11/24/20,78.54800000000003,76,100,1.41
367,2659700,Meiringen,CH,46.73,8.18,11/24/20,36.19940000000005,100,90,1.5
368,3598787,Champerico,GT,14.3,-91.92,11/24/20,66.99199999999999,96,6,2.62
369,1500399,Lokosovo,RU,61.13,74.82,11/24/20,15.133999999999993,95,100,4.1
370,7671223,Kloulklubed,PW,7.04,134.26,11/24/20,84.2,79,75,2.6
371,1636308,Manokwari,ID,-0.87,134.08,11/24/20,80.25800000000001,82,100,0.88
372,4683416,Corpus Christi,US,27.8,-97.4,11/24/20,75.2,88,20,7.7
373,3902377,La Santisima Trinidad,BO,-14.83,-64.9,11/24/20,82.4,50,54,1.99
374,264371,Athens,GR,37.98,23.72,11/24/20,55.99400000000007,62,40,4.1
375,3412093,Vestmannaeyjar,IS,63.44,-20.27,11/24/20,34.91600000000001,83,1,8.07
376,2178753,Kirakira,SB,-10.45,161.92,11/24/20,79.89800000000002,82,100,4.83
377,3419842,Sisimiut,GL,66.94,-53.67,11/24/20,22.478000000000065,90,95,2.63
378,3394023,Natal,BR,-5.79,-35.21,11/24/20,78.8,78,20,5.1
379,3614835,Barra Patuca,HN,15.8,-84.28,11/24/20,79.016,86,31,5.55
380,2033225,Zhalantun,CN,48.0,122.72,11/24/20,27.968000000000085,74,4,6.55
381,229911,Lugazi,UG,0.38,32.92,11/24/20,64.4,100,90,6.2
382,3347019,Mossamedes,AO,-15.2,12.15,11/24/20,70.25,74,96,1.49
383,3448903,São João da Barra,BR,-21.64,-41.05,11/24/20,72.03200000000001,87,97,3.68
384,5604045,Pocatello,US,42.87,-112.45,11/24/20,30.002000000000077,79,1,3.21
385,1850708,Tanabe,JP,33.73,135.37,11/24/20,60.8,63,75,2.1
386,2027042,Batagay-Alyta,RU,67.8,130.41,11/24/20,-4.2159999999999584,84,83,1.59
387,3948613,Acarí,PE,-15.43,-74.62,11/24/20,63.788000000000046,70,87,1.29
388,6065592,Maple Creek,CA,49.92,-109.48,11/24/20,39.2,60,98,8.7
389,1276616,Begowāl,IN,31.62,75.52,11/24/20,59.0,82,75,3.1
390,3169760,Pulsano,IT,40.38,17.36,11/24/20,55.99400000000007,81,99,0.89
391,1861416,Ishigaki,JP,24.34,124.16,11/24/20,78.8,65,20,7.2
392,6445060,Sainte-Maxime,FR,43.3,6.63,11/24/20,44.00600000000003,92,100,1.87
393,4771808,Martinsville,US,36.69,-79.87,11/24/20,39.992,100,1,1.64
394,889942,Hwange,ZW,-18.37,26.5,11/24/20,75.75800000000001,65,99,0.43
395,3203647,Novi Grad,BA,45.05,16.38,11/24/20,32.99000000000002,95,32,0.35
396,2610343,Vestmanna,FO,62.16,-7.17,11/24/20,41.0,86,12,5.1
397,157429,Kilindoni,TZ,-7.91,39.67,11/24/20,81.57200000000003,76,100,1.31
398,605155,Kiruna,SE,67.86,20.23,11/24/20,24.8,92,81,7.2
399,1804451,Lianyuan,CN,27.69,111.66,11/24/20,46.79600000000005,86,99,0.63
400,3430443,Necochea,AR,-38.55,-58.74,11/24/20,60.998000000000026,93,15,4.62
401,174726,Saravan,AM,39.72,45.65,11/24/20,28.4,68,40,3.1
402,5125771,Manhattan,US,40.78,-73.97,11/24/20,46.99400000000007,45,75,2.6
403,1106643,Quatre Cocos,MU,-20.21,57.76,11/24/20,78.99800000000002,83,75,5.1
404,3671437,Caucayá,CO,-0.19,-74.78,11/24/20,71.22200000000004,97,50,0.84
405,4031637,Lavrentiya,RU,65.58,-171.0,11/24/20,35.6,95,100,13.18
406,570827,Burevestnik,RU,56.14,43.79,11/24/20,32.0,99,90,1.0
407,4186955,Cedartown,US,34.05,-85.25,11/24/20,50.0,68,100,3.58
408,583345,Aleksandrov Gay,RU,50.15,48.57,11/24/20,34.43000000000004,98,100,3.41
409,3946985,Ayaviri,PE,-14.89,-70.59,11/24/20,49.37000000000006,47,40,1.42
410,3696183,Iquitos,PE,-3.75,-73.25,11/24/20,77.0,94,0,0.54
411,2121385,Severo-Kuril'sk,RU,50.68,156.12,11/24/20,29.12000000000006,93,91,14.71
412,3674676,Mitú,CO,1.2,-70.17,11/24/20,73.32800000000006,96,100,0.61
413,1501356,Kuragino,RU,53.9,92.67,11/24/20,11.03000000000004,95,90,0.37
414,6620310,Didsbury,GB,53.42,-2.23,11/24/20,48.992,93,90,4.1
415,1259184,Puri,IN,19.8,85.85,11/24/20,66.2,82,40,5.76
416,4845585,Westport,US,41.14,-73.36,11/24/20,39.992,64,1,1.5
417,1486983,Volchikha,RU,52.03,80.38,11/24/20,16.052000000000078,96,97,1.03
418,5262634,Menomonie,US,44.88,-91.92,11/24/20,33.008,97,90,0.88
419,1499053,Megion,RU,61.03,76.11,11/24/20,15.8,85,90,5.0
420,6096551,Pangnirtung,CA,66.15,-65.71,11/24/20,3.1999999999999993,77,90,8.2
421,5611156,Valley,US,45.13,-116.13,11/24/20,37.004000000000055,79,1,4.08
422,1581047,Ha Tinh,VN,18.33,105.9,11/24/20,79.53800000000004,76,16,2.36
423,5972291,Havre-St-Pierre,CA,50.23,-63.6,11/24/20,15.8,61,1,7.2
424,3910971,Machacamarca,BO,-18.17,-67.03,11/24/20,49.87400000000001,61,92,5.83
425,3380290,Sinnamary,GF,5.38,-52.95,11/24/20,77.63000000000004,89,47,3.96
426,2068655,Katherine,AU,-14.47,132.27,11/24/20,96.8,37,0,2.1
427,2120047,Ust'-Omchug,RU,61.15,149.63,11/24/20,-11.973999999999961,86,96,2.47
428,1000543,Graaff-Reinet,ZA,-32.25,24.53,11/24/20,57.36200000000006,69,1,0.5
429,110690,Faya,SA,18.39,42.45,11/24/20,53.6,93,0,0.41
430,1486321,Yar-Sale,RU,66.83,70.83,11/24/20,17.978000000000065,97,100,5.11
431,1267390,Kavaratti,IN,10.57,72.64,11/24/20,82.4,78,20,2.1
432,140463,Birjand,IR,32.87,59.22,11/24/20,24.8,79,0,3.1
433,2120591,Tilichiki,RU,60.47,166.1,11/24/20,5.306000000000029,94,98,2.32
434,1688696,San Policarpo,PH,12.18,125.51,11/24/20,83.84000000000002,72,40,7.33
435,2274275,Robertsport,LR,6.75,-11.37,11/24/20,79.16000000000008,80,1,1.54
436,2019488,Namtsy,RU,62.72,129.67,11/24/20,-11.199999999999946,76,40,1.0
437,2173323,Bundaberg,AU,-24.85,152.35,11/24/20,84.2,45,87,4.6
438,3359638,Walvis Bay,NA,-22.96,14.51,11/24/20,55.99400000000007,87,73,1.0
439,3868626,Valparaíso,CL,-33.04,-71.63,11/24/20,50.0,93,0,6.18
440,3446753,Taquaritinga,BR,-21.41,-48.5,11/24/20,70.61000000000008,71,0,3.08
441,3838859,Río Gallegos,AR,-51.62,-69.22,11/24/20,48.2,66,0,3.1
442,3658053,El Triunfo,EC,-1.93,-79.97,11/24/20,73.4,73,20,5.1
443,1257486,Sānand,IN,22.98,72.38,11/24/20,66.2,55,20,2.1
444,5044290,Saint Anthony,US,45.02,-93.22,11/24/20,37.4,93,90,1.5
445,3454005,Piaçabuçu,BR,-10.41,-36.43,11/24/20,74.33600000000007,83,14,3.15
446,5601933,Nampa,US,43.54,-116.56,11/24/20,37.004000000000055,74,1,4.1
447,7647007,Bariloche,AR,-41.15,-71.31,11/24/20,46.4,65,40,9.8
448,1214488,Meulaboh,ID,4.14,96.13,11/24/20,85.80200000000008,65,56,1.27
449,2121909,Poronaysk,RU,49.22,143.12,11/24/20,28.670000000000062,80,3,5.91
450,2425791,Kibala,TD,9.11,18.35,11/24/20,69.8,83,0,1.59
451,1848976,Wajima,JP,37.4,136.9,11/24/20,55.4,62,75,1.5
452,1049861,Chibuto,MZ,-24.69,33.53,11/24/20,77.97200000000004,85,45,6.58
453,933995,Souillac,MU,-20.52,57.52,11/24/20,77.0,83,75,5.1
454,3466750,Cassilândia,BR,-19.11,-51.73,11/24/20,73.94000000000003,61,24,2.54
455,2088122,Port Moresby,PG,-9.44,147.18,11/24/20,91.4,55,40,7.7
456,2518949,Cullera,ES,39.17,-0.25,11/24/20,53.99600000000005,81,4,1.27
457,2160517,Launceston,AU,-41.45,147.17,11/24/20,66.2,68,90,9.3
458,3694112,Paita,PE,-5.09,-81.11,11/24/20,63.03200000000002,84,40,4.36
459,1283472,Salme,NP,28.04,85.09,11/24/20,53.6,71,20,1.91
460,3617459,Nueva Guinea,NI,11.69,-84.46,11/24/20,72.33800000000005,96,81,2.93
461,108410,Riyadh,SA,24.69,46.72,11/24/20,53.6,58,0,2.01
462,2839050,Schkeuditz,DE,51.4,12.22,11/24/20,37.004000000000055,97,75,3.6
463,3135813,Stranda,NO,62.31,6.94,11/24/20,41.0,96,100,4.35
464,2295684,Salaga,GH,8.55,-0.52,11/24/20,77.50400000000005,55,21,0.66
465,2063056,Port Augusta,AU,-32.5,137.77,11/24/20,95.0,14,0,5.7
466,3531368,Celestún,MX,20.87,-90.4,11/24/20,76.17200000000004,85,0,5.84
467,2126018,De-Kastri,RU,51.47,140.78,11/24/20,21.32600000000009,74,0,4.95
468,328716,Shakiso,ET,5.75,38.92,11/24/20,59.702000000000076,79,64,1.08
469,3448877,São João de Meriti,BR,-22.8,-43.37,11/24/20,75.2,73,20,3.1
470,1337610,Thinadhoo,MV,0.53,72.93,11/24/20,82.25600000000003,78,3,4.9
471,1496503,Noyabrsk,RU,63.2,75.45,11/24/20,14.072000000000038,96,100,7.1
472,3573374,The Valley,AI,18.22,-63.06,11/24/20,78.99800000000002,88,40,0.5
473,3860443,Comodoro Rivadavia,AR,-45.87,-67.5,11/24/20,60.8,41,0,5.1
474,2315026,Kasongo-Lunda,CD,-6.47,16.82,11/24/20,68.32400000000001,93,100,0.17
475,580584,Askarovo,RU,53.34,58.51,11/24/20,10.399999999999999,85,40,3.0
476,1726449,Basco,PH,20.45,121.97,11/24/20,77.73800000000004,75,40,11.02
477,2123979,Kuril'sk,RU,45.23,147.88,11/24/20,39.128000000000064,81,100,7.7
478,6144195,Senneterre,CA,48.38,-77.23,11/24/20,15.8,85,90,5.1
479,1213821,Sigli,ID,5.38,95.96,11/24/20,84.03800000000004,67,44,3.51
480,2511239,San Roque,ES,36.21,-5.38,11/24/20,62.6,82,88,5.1
481,5536630,Cedar City,US,37.68,-113.06,11/24/20,26.6,73,1,0.72
482,2027044,Batagay,RU,67.63,134.63,11/24/20,-14.43999999999997,88,100,0.08
483,2090021,Namatanai,PG,-3.67,152.43,11/24/20,82.54400000000007,75,98,1.37
484,2037078,Hailar,CN,49.2,119.7,11/24/20,14.30600000000003,88,0,3.34
485,1710112,Joroan,PH,13.49,123.62,11/24/20,83.69600000000005,65,62,6.87
486,3625710,Upata,VE,8.01,-62.4,11/24/20,75.99199999999999,97,62,1.34
487,2629833,Husavik,IS,66.04,-17.34,11/24/20,26.6,92,90,1.0
488,4233662,Bethalto,US,38.91,-90.04,11/24/20,46.99400000000007,100,90,4.1
489,2381334,Atar,MR,20.52,-13.05,11/24/20,64.54400000000007,27,88,3.4
490,4026082,Lázaro Cárdenas,MX,17.96,-102.2,11/24/20,77.43200000000002,84,0,0.83
491,2450173,Taoudenni,ML,22.68,-3.98,11/24/20,56.94800000000002,38,49,5.73
492,5954718,Flin Flon,CA,54.77,-101.86,11/24/20,4.064000000000032,94,53,2.25
493,3436655,Yataity del Norte,PY,-24.83,-56.35,11/24/20,74.42600000000009,52,0,1.95
494,2077895,Alice Springs,AU,-23.7,133.88,11/24/20,96.8,11,0,5.1
495,1622318,Waingapu,ID,-9.66,120.26,11/24/20,88.61000000000008,59,80,3.15
496,100926,Umluj,SA,25.02,37.27,11/24/20,74.78600000000007,61,0,1.2
497,2016307,Solnechnyy,RU,50.72,136.63,11/24/20,20.57000000000006,78,0,0.29
498,1643837,Gorontalo,ID,0.54,123.06,11/24/20,86.21600000000001,74,100,1.61
499,1083724,Ambanja,MG,-13.68,48.45,11/24/20,77.43200000000002,76,23,1.19
500,1608525,Nakhon Si Thammarat,TH,8.25,100.0,11/24/20,80.6,88,75,1.0
501,1505991,Igarka,RU,67.47,86.58,11/24/20,10.976000000000091,95,100,6.34
502,2121025,Srednekolymsk,RU,67.45,153.68,11/24/20,1.0940000000000225,93,100,5.92
503,1737486,Bintulu,MY,3.17,113.03,11/24/20,82.4,83,40,1.5
504,1633419,Padang,ID,-0.95,100.35,11/24/20,84.12800000000007,65,91,0.72
505,1785572,Yuxia,CN,34.06,108.63,11/24/20,39.992,100,90,3.0
506,2037252,Genhe,CN,50.78,121.52,11/24/20,14.738000000000046,84,24,2.64
507,3432043,La Plata,AR,-34.92,-57.95,11/24/20,68.0,95,83,0.89
508,2255542,Owando,CG,-0.48,15.9,11/24/20,69.27800000000006,94,94,1.13
509,2172880,Byron Bay,AU,-28.65,153.62,11/24/20,78.00800000000001,73,90,4.1
510,2027316,Ayan,RU,56.45,138.17,11/24/20,11.102000000000078,83,99,10.46
511,1214658,Lhokseumawe,ID,5.18,97.15,11/24/20,84.86600000000001,67,92,2.96
512,934649,Cap Malheureux,MU,-19.98,57.61,11/24/20,78.99800000000002,73,11,4.47
513,3839982,Punta Alta,AR,-38.88,-62.07,11/24/20,59.18000000000004,76,37,2.23
514,1734313,Paka,MY,4.64,103.44,11/24/20,75.2,100,40,1.5
515,2038421,Bayan,CN,46.08,127.4,11/24/20,23.558000000000003,97,100,2.45
516,4946620,Palmer,US,42.16,-72.33,11/24/20,28.994000000000074,79,75,1.64
517,4506008,Beavercreek,US,39.71,-84.06,11/24/20,44.00600000000003,75,1,2.1
518,1527497,Kyzyl-Suu,KG,42.34,78.01,11/24/20,25.664000000000033,80,99,1.32
519,2181625,Te Anau,NZ,-45.42,167.72,11/24/20,69.08000000000004,38,0,1.65
520,2374583,Bubaque,GW,11.28,-15.83,11/24/20,82.20200000000008,76,0,5.58
521,1814093,Dali,CN,25.7,100.18,11/24/20,61.34000000000002,44,0,1.46
522,5710360,Winnemucca,US,40.97,-117.74,11/24/20,32.0,71,1,3.6
523,1645133,Dumai,ID,1.68,101.45,11/24/20,73.4,97,100,1.35
524,2234359,Bertoua,CM,4.58,13.68,11/24/20,65.03000000000004,60,67,1.31
525,2013375,Vitim,RU,59.45,112.56,11/24/20,8.600000000000001,93,100,3.85
526,3984771,San Simón de la Laguna,MX,19.3,-100.08,11/24/20,57.992,62,20,1.5
527,2055868,Yantal',RU,56.85,105.25,11/24/20,10.328000000000067,91,73,0.86
528,5919915,Chapleau,CA,47.84,-83.4,11/24/20,19.4,92,90,4.1
529,503374,Pytalovo,RU,57.07,27.91,11/24/20,39.2,97,99,0.24
530,2084442,Vanimo,PG,-2.67,141.3,11/24/20,83.21000000000008,72,77,2.83
531,2022304,Khorinsk,RU,52.17,109.77,11/24/20,12.812000000000058,89,20,0.71
532,888710,Kwekwe,ZW,-18.93,29.81,11/24/20,67.71200000000006,83,100,1.2
533,201865,Nzega,RW,-2.48,29.56,11/24/20,55.291999999999994,92,96,1.71
534,2038067,Chifeng,CN,42.27,118.96,11/24/20,27.391999999999996,86,0,4.35
535,3688451,Buenaventura,CO,3.88,-77.03,11/24/20,64.00400000000005,77,100,1.05
536,2082539,Merauke,ID,-8.47,140.33,11/24/20,85.35200000000007,75,75,5.18
537,5380437,Pacific Grove,US,36.62,-121.92,11/24/20,53.00600000000003,87,1,1.5
538,4033375,Tevaitoa,PF,-16.78,-151.5,11/24/20,82.25600000000003,77,0,5.79
539,5411479,Alamosa,US,37.47,-105.87,11/24/20,15.8,100,90,2.52
540,3647444,Calabozo,VE,8.92,-67.43,11/24/20,74.67800000000007,94,59,2.46
541,326206,Werota,ET,11.92,37.7,11/24/20,64.36400000000003,43,97,1.26
542,107304,Buraidah,SA,26.33,43.98,11/24/20,53.6,76,0,4.46
543,1651531,Ambon City,ID,-3.7,128.18,11/24/20,89.6,62,40,3.6
544,5493811,Taos,US,36.41,-105.57,11/24/20,33.8,92,90,2.1
545,2336237,Jega,NG,12.22,4.38,11/24/20,73.61600000000001,28,10,2.86
546,1807339,Huangmei,CN,30.19,116.03,11/24/20,47.67800000000007,84,99,2.17
547,1090397,Bandrele,YT,-12.91,45.19,11/24/20,78.8,83,75,1.5
548,527034,Mikhaylov,RU,54.23,39.02,11/24/20,33.008,100,85,0.89
549,159380,Igurusi,TZ,-8.85,33.85,11/24/20,68.21600000000001,55,65,0.44
